sentence,predicted,truth
"This is not a time to listen to the defeatists.  It is time to listen to the need to mobilize our economy into action to participate in the next great industrial revolution, led by clean energy.  Reformers and other deniers like to talk about economic pain of adjustment.  That is nothing compared to the pain that will emerge if we do not adjust to the new realities.  Billions invested in new pipelines that will be anachronisms soon enough is plain folly.  But, that said, if they adopt leading safety technology and are funded entirely by private money, go ahead and make your mistakes.  Do not, however, expect us to stop modernizing and diversifying our economy simply because you were stupid.",0,1
"Justin, 

I don't like what your doing to my country.

Record deficits. Unachievable climate change goals with ridiculous taxes, reckless spending, loosening of a moral fabric with the legalization of pot, hero worshipping communist dictators and a complete disregard for the Canadian taxpayer and citizen, lip service to our first nation leaders instead if sound accountability, temper tantrums and flying elbows in the HOC and second honeymoons on the taxpayers dime.

You are the epitome of ineffective leadership and ridiculous entitlement.

Time to resign.",0,1
"Well we can all imagine what the *** spells out which is a good description. 
Typically one only has to make reference to Jughead, Zoolander, or LeDouche and everyone knows who it is.
The guy is a self serving narcissist creep.",0,1
"You really are a boot-licking toadie, aren't you. lol",0,1
"The Wynne gov't needs to be tossed ASAP.
We don't have enough Doctors in Ontario now.
Attacking their pay is not the way to attract more of them.
What idiocy.",0,1
Does the Globe editorial department write anything worth reading anymore?  What a piece of junk.,0,1
Typical lying Liberal.,0,1
"Considering there's plenty of explicit lessons on morality and ethics in the bible that the christians ignore as being ""out of context"" or ""subject to interpretation"" I have no doubt that these self-serving egotists that call themselves preachers would find some way to either dismiss or corrupt something as simple as ""dont be an asshole"" and use it for their own benefit.

I mean we are talking about a religious group that manages to make themselves tax exempt, walk all over other people's constitutionally protected rights, and amass great wealth while avoiding doing virtually anything their holy book says about helping the poor, feeding and clothing them, etc.",0,1
DOUCHEBAG!!!,0,1
"Normally I try to add value to the on-line discussions by offering comments that have substance. In the case of Mr. Grisham, I'd just like to say...what a jackass.",0,1
I'd say the pudgy little psycho running North Korea deserves the last prong.,0,1
Except of course Riel Canadian.  Hope he is not referring to Louis Riel with that name as he was another person who MSM (of the time) portrayed unfairly to low effort types like this Riel Canadian.   But I guess he just likes the name without taking the time to read the history of Riel.   Thank Beegor and all you for posting this info.   And thanks G&M for allowing it to be posted.   Shame on the writer Chase for being a fool.,0,1
At least they are allowing us to refute the foolish author of this junk piece of journalism.,0,1
"All I can see then, is that the purpose of the interpreter was to allow him to play stupid for the judge. And the point I made, is that he has been here for 32 years and of course he knew better.",0,1
His answers increasingly smack of a smug narcissism.,0,1
This guy's a low life dog.,0,1
"Paul Martin eliminated the deficit (not the Federal Debt) by massively slashing health and education transfers to the Provinces, which simply transferred the Federal Deficit to the Provinces. Ontario, under the Liberals, is going bankrupt because of Liberal fiscal mismanagement. 
Trudeau junior has already added $30 billion to the deficit and that is only after 1-year in office!
Liberals have nothing to teach us about money management. 
They are fiscal morons.",0,1
kiss my ass comunist Slope and pail.,0,1
I don't believe God is any more real than Santa Claus.- does that give me the moral right to shout at children as the are leaving church?- The guy is an obnoxious nut.,0,1
"I skimmed through yesterday's Question Period and it was depressing.  While The Clown Prince prefers to avoid QP for the same reason the steer prefers to avoid the abattoir, this is the end of parliament until the New Year so it was hard to duck this one.

Trudeau repeated verbatim the same vague, simplistic Liberal talking points he and his ministers have been using for a year in response (actually, in non-response) to every question.  It reminded me why I hadn't watched QP in months - it has become a waste of time and an embarrassing spectacle watching The Boy Blunder and his ministers make fools, liars and weasels of themselves.

But yesterday was a new low inasmuch as there was loud and wide spread laughter at the PM when he recited his ridiculous canned spins on the cash for access issue such as that the Chinese tycoons pay him $1500 a head just to be reminded he will raise their taxes and,. The Trudeau Foundation's 500% increase in donations has nothing to do with him being PM.",0,1
